asset_id,symbol,price,target_weight,target_qty,current_qty,delta,action,planned_qty
183377,FTNT,78.79,0.006861959022535577,8.725017040230444,8.735597357,-0.010580316769555509,SELL,0.010580316769555509
184996,TSLA,333.86,0.002524373551955822,0.7574927776453692,0.75,0.007492777645369153,BUY,0.007492777645369153
186278,AL,60.165,0.002524373551955822,4.2033830091362585,4.196080392,0.007302617136258682,BUY,0.007302617136258682
186989,MPC,179.63,0.002524373551955822,1.4078747355379557,1.41,-0.0021252644620441963,SELL,0.0021252644620441963
187450,ENPH,37.72,0.002524373551955822,6.704574197897216,6.698384742,0.0061894558972159786,BUY,0.0061894558972159786
198058,CPRI,20.6,0.002524373551955822,12.276531007023443,11.960722022,0.3158089850234429,BUY,0.3158089850234429
199356,TRIP,17.415,0.002524373551955822,14.521765072907435,14.516373137,0.005391935907434586,BUY,0.005391935907434586
241637,BUD,62.68,0.002524373551955822,4.034724613029403,4.04,-0.00527538697059704,SELL,0.00527538697059704
260774,CBRE,162.1,0.006861959022535577,4.2408642356555015,4.235198486,0.005665749655501706,BUY,0.005665749655501706
312009,FRO,20.91,0.006861959022535577,32.87633154470382,33.369133787,-0.49280224229618597,SELL,0.49280224229618597
316056,ALLE,169.83,0.006861959022535577,4.047836616615184,4.053293567,-0.005456950384815862,SELL,0.005456950384815862
